Title,ID,Date,Class,Category,Author,ISBN,Publisher,Pub_Date,Order_Time,Count,Cart,Cart_Date,Device,Address1,Address2,user_purchase_count,book_sell_count
오블라디 오블라다,2252,20140121,주문,국내문학,<주철환> 저,9788994702377,토트출판사,20131213.0,16,1,N,,그 외,울산광역시,남구,8,8
빨간 염소들의 거리,2252,20140604,주문,국내문학,<엄창석> 저,9788937489129,민음사,20140502.0,20,1,N,,기기PID_PC,울산광역시,남구,8,3
서울 시 2,2252,20140604,주문,국내문학,<하상욱> 저,9788927804727,중앙북스(books),20130902.0,20,1,N,,기기PID_PC,울산광역시,남구,8,67
크라잉 룸,2252,20140604,주문,국내문학,<박진진> 저,9788997758050,공감의기쁨,20120705.0,20,1,N,,기기PID_PC,울산광역시,남구,8,1
서울 시,2252,20140604,주문,국내문학,<하상욱> 저,9788927804093,중앙북스(books),20130123.0,20,1,N,,기기PID_PC,울산광역시,남구,8,109
문장강화,2316,20140409,주문,국내문학,<이태준> 저/<임형택> 해제,9788936471002,창비,20050310.0,18,1,N,,그 외,경기도,용인시 기흥구,1,20
너를 생각하는 것이 나의 일생이었지,2330,20140803,주문,국내문학,<정채봉> 저,9788946415522,샘터,20060530.0,10,1,Y,20140803.0,기기PID_PC,충청남도,아산시,1,4
나는 당신입니다,2380,20140304,주문,국내문학,<안도현> 저,9788997336463,느낌이있는책,20140217.0,23,1,N,,그 외,광주광역시,서구,4,10
사서함 110호의 우편물,2380,20140304,주문,국내문학,<이도우> 저,9788925550091,알에이치코리아(RHK),20130228.0,23,1,N,,그 외,광주광역시,서구,4,40
꽃이 지고 나면 잎이 보이듯이,2380,20140305,주문,국내문학,<이해인> 저/<황규백> 그림,9788946418035,샘터,20110411.0,23,1,N,,그 외,광주광역시,서구,4,7
"그래도, 사랑",2380,20140304,주문,국내문학,<정현주> 저,9788927804789,중앙북스(books),20130923.0,23,1,N,,그 외,광주광역시,서구,4,80
별/독 짓는 늙은이/학/무녀도/역마/백치 아다다 외,2381,20140917,주문,국내문학,"<계용묵>,<김동리>,<정비석>,<황순원> 등저",9788936462208,창비,20050707.0,23,1,N,,기기PID_PC,충청북도,청주시 서원구,2,11
나는 죽을 때까지 재미있게 살고 싶다,2381,20141106,주문,국내문학,<이근후> 저,9788901154091,갤리온,20130201.0,21,1,N,,기기PID_PC,충청북도,청주시 서원구,2,219
운수 좋은 날,2385,20140508,주문,국내문학,<현진건> 저/<김준우> 편,9788965880776,사피엔스21,20120213.0,22,1,N,,기기PID_PC,경기도,용인시 기흥구,2,10
동백꽃/봄·봄/레디메이드 인생/치숙 외,2385,20140508,주문,국내문학,"<채만식>,<김유정> 공저",9788936462154,창비,20050707.0,22,1,N,,기기PID_PC,경기도,용인시 기흥구,2,3
"그건, 사랑이었네",2387,20140306,주문,국내문학,<한비야> 저,9788971848173,푸른숲,20090709.0,20,1,N,,그 외,제주특별자치도,제주시,2,9
밤 열한 시,2387,20140506,주문,국내문학,<황경신> 저/<김원> 그림,9788973816828,소담출판사,20131015.0,19,1,N,,기기PID_PC,제주특별자치도,제주시,2,26
윤동주 시집,2414,20140909,주문,국내문학,<윤동주> 저,9788908060197,범우사,20020228.0,15,1,N,,안드로이드커머스앱,충청북도,제천시,5,2
바람이 분다 당신이 좋다,2414,20141115,주문,국내문학,<이병률> 저,9788993928488,달,20120704.0,11,1,N,,기기PID_PC,충청북도,제천시,5,154
노무현입니다,2414,20140504,주문,국내문학,<정철> 저/<장철영> 사진,9788955616385,바다출판사,20120501.0,20,1,N,,기기PID_PC,충청북도,제천시,5,20
두근두근 내 인생,2414,20140712,주문,국내문학,<김애란> 저,9788936433871,창비,20110602.0,23,1,N,,기기PID_PC,충청북도,제천시,5,218
구미호에게 술을 주지 마세요,2414,20140904,주문,국내문학,<비향> 저,9791195256693,여우소굴,20140618.0,21,1,N,,기기PID_PC,충청북도,제천시,5,1
"딸아, 외로울 때는 시를 읽으렴 2",2420,20140610,주문,국내문학,<신현림> 편,9788901128214,걷는나무,20110812.0,20,1,N,,기기PID_PC,충청남도,천안시 동남구,2,24
"딸아, 외로울 때는 시를 읽으렴",2420,20140610,주문,국내문학,<신현림> 편,9788901121185,걷는나무,20110402.0,20,1,N,,기기PID_PC,충청남도,천안시 동남구,2,81
1cm+,2433,20140406,주문,국내문학,<김은주> 저/<양현정> 그림,9788968330124,허밍버드,20130718.0,22,1,N,,그 외,경기도,의정부시,1,260
Happy Birthday 생일 축하해,2471,20140725,주문,국내문학,<고향희> 저,9788991100800,gumbook,20100208.0,22,3,N,,기기PID_PC,전라남도,나주시,3,1
1cm 일센티 첫 번째 이야기,2471,20140725,주문,국내문학,<김은주> 저/<김재연> 그림,9788968330216,허밍버드,20140303.0,22,1,N,,기기PID_PC,전라남도,나주시,3,184
서울 시 2,2471,20140725,주문,국내문학,<하상욱> 저,9788927804727,중앙북스(books),20130902.0,22,1,N,,기기PID_PC,전라남도,나주시,3,67
내 심장을 쏴라,2493,20140313,주문,국내문학,<정유정> 저,9788956602998,은행나무,20090427.0,19,1,N,,그 외,경기도,군포시,2,75
위저드 베이커리,2493,20140313,주문,국내문학,<구병모> 저,9788936433697,창비,20090327.0,19,1,N,,그 외,경기도,군포시,2,8
내가 사랑한 유럽 TOP10,2530,20140915,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,21,1,N,,기기PID_PC,부산광역시,해운대구,1,628
청하연 1,2551,20140723,주문,국내문학,<정미애> 저,9788969761019,디딤돌이야기,20140716.0,11,1,N,,모바일웹,서울특별시,강남구,77,3
아라벨의 왕녀 2,2551,20140308,주문,국내문학,<전유진> 저,9791155111499,동아,20140228.0,18,1,N,,그 외,서울특별시,강남구,77,2
"지금, 라디오를 켜 봐요",2551,20140823,주문,국내문학,<진주> 저,9788941335009,신영미디어,20111220.0,1,1,N,,모바일웹,서울특별시,강남구,77,9
삼대,2551,20140203,주문,국내문학,<염상섭> 저/<정호웅> 편,9788932015552,문학과지성사,20041203.0,0,1,N,,그 외,서울특별시,강남구,77,7
구중궁궐 2,2551,20140510,주문,국내문학,<이정운> 저,9788963217284,동아,20100730.0,0,1,N,,기기PID_PC,서울특별시,강남구,77,1
한중록,2551,20140203,주문,국내문학,<혜경궁 홍씨> 저/<정병설> 역,9788954608916,문학동네,20100828.0,0,1,N,,그 외,서울특별시,강남구,77,13
오렌지 마멀레이드,2551,20141218,주문,국내문학,<강해랑> 저,9788962010688,우신북스,20080830.0,23,1,N,,기기PID_PC,서울특별시,강남구,77,1
서라벌 낭자와 당나라 건달,2551,20141218,주문,국내문학,<이서연> 저,9788962015737,우신북스,20100527.0,23,1,N,,기기PID_PC,서울특별시,강남구,77,1
만년 대리 양 대리의 본색,2551,20140828,주문,국내문학,<고지영> 저,9788967754044,다향,20130719.0,18,1,N,,모바일웹,서울특별시,강남구,77,4
구중궁궐 1,2551,20140510,주문,국내문학,<이정운> 저,9788963217277,동아,20100730.0,0,1,N,,기기PID_PC,서울특별시,강남구,77,1
"여름, 눈",2551,20140908,주문,국내문학,<김유미> 저,9788941338093,신영미디어,20130814.0,16,1,N,,모바일웹,서울특별시,강남구,77,1
앙트레로 시작할까요?,2551,20140828,주문,국내문학,<우지혜> 저,9788967759773,다향,20131226.0,18,1,N,,모바일웹,서울특별시,강남구,77,2
현향기 1,2551,20140511,주문,국내문학,<이리리> 저,9791156821083,가하,20140520.0,16,1,N,,기기PID_PC,서울특별시,강남구,77,7
아내를 구하는 4가지 방법,2551,20140816,주문,국내문학,<현고운> 저,9788994300146,테라스북,20121203.0,4,1,N,,기기PID_PC,서울특별시,강남구,77,3
아라벨의 왕녀 1,2551,20140308,주문,국내문학,<전유진> 저,9791155111482,동아,20140228.0,18,1,N,,그 외,서울특별시,강남구,77,3
강희 2,2551,20140429,주문,국내문학,<전은정> 저,9788926726921,파피루스(디앤씨미디어),20121012.0,21,1,N,,기기PID_PC,서울특별시,강남구,77,4
강희 1,2551,20140429,주문,국내문학,<전은정> 저,9788926726914,파피루스(디앤씨미디어),20121012.0,21,1,N,,기기PID_PC,서울특별시,강남구,77,4
콘 아모레,2551,20140819,주문,국내문학,<예지> 저,9791170032953,다향,20140403.0,19,1,N,,모바일웹,서울특별시,강남구,77,1
적월 赤月,2551,20140418,주문,국내문학,<박소연> 저,9791156410065,로담,20140410.0,0,1,N,,그 외,서울특별시,강남구,77,4
천일야화 술탄의 꽃 세트,2551,20140723,주문,국내문학,<모란> 저,9788968950407,북팔(BookPal),20140609.0,11,1,N,,모바일웹,서울특별시,강남구,77,2
우로,2551,20140823,주문,국내문학,<방은선> 저,9788961596732,조은세상,20110915.0,1,1,N,,모바일웹,서울특별시,강남구,77,2
수상한 맹견,2551,20140828,주문,국내문학,<한희연> 저,9791131525159,다향,20140702.0,18,1,N,,모바일웹,서울특별시,강남구,77,3
"해바라기, 피다",2551,20140823,주문,국내문학,<우지혜> 저,9791131690093,청어람,20140527.0,1,1,N,,모바일웹,서울특별시,강남구,77,4
네가 머무는 곳에,2551,20140907,주문,국내문학,<양해연> 저,9791131511589,스칼렛,20140530.0,9,1,N,,모바일웹,서울특별시,강남구,77,2
친구네 집에 갔는데 친구는 없고,2551,20140809,주문,국내문학,<신해영> 저,9791125528982,로코코,20140423.0,18,1,N,,모바일웹,서울특별시,강남구,77,8
야수의 청혼 1,2551,20140908,주문,국내문학,<정연주> 저,9788975270031,라비린스,20140825.0,16,1,N,,모바일웹,서울특별시,강남구,77,1
"어느새, 어쩌다 보니!",2551,20141002,주문,국내문학,<라임별> 저,9788928033003,마야(권순남),20140918.0,13,1,N,,기기PID_PC,서울특별시,강남구,77,1
그 바람이 너로 가득해서,2551,20140809,주문,국내문학,<이노(INO)> 저,9788928032334,마야(권순남),20140630.0,18,1,N,,모바일웹,서울특별시,강남구,77,4
짐승이라 미안해,2551,20140819,주문,국내문학,<고영주> 저,9791155112083,동아,20140630.0,19,1,N,,모바일웹,서울특별시,강남구,77,2
야수의 청혼 2,2551,20140908,주문,국내문학,<정연주> 저,9788975270048,라비린스,20140825.0,16,1,N,,모바일웹,서울특별시,강남구,77,1
선의 밥상,2551,20140803,주문,국내문학,<민(MIN)> 저,9791131525784,스칼렛,20140717.0,19,1,N,,기기PID_PC,서울특별시,강남구,77,2
빛나거나 미치거나 2,2551,20140803,주문,국내문학,<현고운> 저,9788994300320,테라스북,20150202.0,19,1,N,,기기PID_PC,서울특별시,강남구,77,6
월하홍사(月下紅絲),2551,20141218,주문,국내문학,<윤희원> 저,9788926775912,파피루스(디앤씨미디어),20141204.0,23,1,N,,기기PID_PC,서울특별시,강남구,77,2
그녀를 잡아요,2551,20141218,주문,국내문학,<민(MIN)> 저,9791131537015,스칼렛,20141128.0,23,1,N,,기기PID_PC,서울특별시,강남구,77,1
E.R(Emergency Room) 2,2551,20140814,주문,국내문학,<신윤희(에드가)> 저,9788926761069,파피루스로맨스(디앤씨미디어),20111230.0,18,1,N,,기기PID_PC,서울특별시,강남구,77,1
자명고,2551,20140816,주문,국내문학,<문영> 저,9788963710006,파란미디어,20090325.0,13,1,N,,기기PID_PC,서울특별시,강남구,77,1
미스터 불여우,2551,20140908,주문,국내문학,<송명순> 저,9788994370309,다인북스,20100603.0,16,1,N,,모바일웹,서울특별시,강남구,77,1
러브 미 텐더 (Love Me Tender),2551,20140816,주문,국내문학,<이윤미> 저,9788926760734,디앤씨미디어(D&C미디어),20110110.0,4,1,N,,기기PID_PC,서울특별시,강남구,77,1
기란 세트,2551,20140518,주문,국내문학,<비연> 저,9788963710471,파란미디어,20120622.0,11,1,N,,기기PID_PC,서울특별시,강남구,77,5
E.R(Emergency Room) 1,2551,20140816,주문,국내문학,<신윤희(에드가)> 저,9788926761052,파피루스로맨스(디앤씨미디어),20111230.0,4,1,N,,기기PID_PC,서울특별시,강남구,77,1
월영후 上,2551,20140723,주문,국내문학,<홍라온> 저,9788997875627,도서출판선,20140410.0,11,1,N,,모바일웹,서울특별시,강남구,77,3
백치공녀 세트,2551,20140515,주문,국내문학,<유리엘리> 저,9791131511527,FEEL,20140520.0,12,1,N,,기기PID_PC,서울특별시,강남구,77,2
레디메이드 퀸 세트,2551,20140429,주문,국내문학,<어도담> 저,9788926763360,디앤씨미디어(D&C미디어),20140418.0,21,1,N,,기기PID_PC,서울특별시,강남구,77,5
공작의 청혼,2551,20140823,주문,국내문학,<김우주> 저,9791156821106,가하,20140603.0,1,1,N,,모바일웹,서울특별시,강남구,77,2
연의 바다 세트,2551,20140518,주문,국내문학,<이리리> 저,9788963710396,파란미디어,20120405.0,17,1,N,,기기PID_PC,서울특별시,강남구,77,5
일탈의 결말,2551,20140816,주문,국내문학,<아란멸> 저,9788967753283,다향,20130603.0,13,1,N,,기기PID_PC,서울특별시,강남구,77,1
원수를 사랑하라,2551,20140823,주문,국내문학,<이승연> 저,9788925133171,청어람,20130614.0,1,1,N,,모바일웹,서울특별시,강남구,77,1
블루밍 Blooming,2551,20140809,주문,국내문학,<박샛별> 저,9791125563006,로코코,20140711.0,18,1,N,,모바일웹,서울특별시,강남구,77,4
열혈왕후 2,2551,20140723,주문,국내문학,<불유체> 저,9791156821915,가하,20140711.0,11,1,N,,모바일웹,서울특별시,강남구,77,4
큐피드 그대 2,2551,20141110,주문,국내문학,<안테> 저,9791130704012,루트레이디,20141017.0,22,1,N,,모바일웹,서울특별시,강남구,77,1
닿을 듯 말 듯,2551,20140907,주문,국내문학,<이노> 저,9788928012121,마야(권순남),20130524.0,10,1,N,,기기PID_PC,서울특별시,강남구,77,2
메꽃이 바람에 웃다 세트,2551,20141002,주문,국내문학,<류도하> 저,9791131536452,스칼렛,20141007.0,13,1,N,,기기PID_PC,서울특별시,강남구,77,3
거짓말하는 법,2551,20140816,주문,국내문학,<령후> 저,9788998102340,예원북스,20130628.0,4,1,N,,기기PID_PC,서울특별시,강남구,77,1
기담 : 사미인,2551,20140901,주문,국내문학,<문은숙> 저,9791155122600,조은세상,20131030.0,19,1,N,,모바일웹,서울특별시,강남구,77,3
마왕의 취미생활,2551,20140816,주문,국내문학,<공은주> 저,9788967759490,스칼렛,20131127.0,13,1,N,,기기PID_PC,서울특별시,강남구,77,1
그녀의 미소는 그를 미치게 한다,2551,20140814,주문,국내문학,<서지윤> 저,9788967759841,다향,20140110.0,18,1,N,,기기PID_PC,서울특별시,강남구,77,11
소설 창백한 말 시즌 1-1,2551,20140308,주문,국내문학,<민소영> 글/<추혜연> 원저,9788901161969,재미주의,20140225.0,18,1,N,,그 외,서울특별시,강남구,77,9
경계를 넘다,2551,20140901,주문,국내문학,<우지혜> 저,9791156819202,청어람,20140325.0,19,1,N,,모바일웹,서울특별시,강남구,77,5
월영후 下,2551,20140723,주문,국내문학,<홍라온> 저,9788997875634,도서출판선,20140410.0,11,1,N,,모바일웹,서울특별시,강남구,77,3
현향기 2,2551,20140511,주문,국내문학,<이리리> 저,9791156821090,가하,20140520.0,16,1,N,,기기PID_PC,서울특별시,강남구,77,7
황제의 외동딸 5 + 외전 세트,2551,20140526,주문,국내문학,<윤슬> 저,9788926764145,파피루스(디앤씨미디어),20140530.0,0,1,N,,기기PID_PC,서울특별시,강남구,77,7
빛나거나 미치거나 1,2551,20140803,주문,국내문학,<현고운> 저,9788994300313,테라스북,20150202.0,19,1,N,,기기PID_PC,서울특별시,강남구,77,6
열혈왕후 1,2551,20140723,주문,국내문학,<불유체> 저,9791156821908,가하,20140711.0,11,1,N,,모바일웹,서울특별시,강남구,77,4
들꽃과 바람,2551,20140819,주문,국내문학,<서우> 저,9788969761101,디딤돌이야기,20140811.0,19,1,N,,모바일웹,서울특별시,강남구,77,2
그녀의 클래스,2551,20140907,주문,국내문학,<민(MIN)> 저,9791131534182,스칼렛,20140827.0,10,1,N,,기기PID_PC,서울특별시,강남구,77,1
달콤 쌉싸름한 우연,2551,20141002,주문,국내문학,<류재현> 저,9788928033027,마야(권순남),20140926.0,13,1,N,,기기PID_PC,서울특별시,강남구,77,1
고결한 그대 1,2551,20140929,주문,국내문학,<고결> 저,9788994300405,테라스북,20141027.0,18,1,N,,기기PID_PC,서울특별시,강남구,77,7
세상에서 가장 아름다운 이별,2554,20140205,주문,국내문학,<노희경> 저,9788994197098,북로그컴퍼니,20100423.0,0,1,N,,그 외,부산광역시,수영구,1,14
당신들의 천국,2559,20140119,주문,국내문학,<이청준> 저,9788970632339,열림원,20000728.0,13,1,N,,그 외,서울특별시,마포구,1,23
난장이가 쏘아올린 작은 공,2576,20140209,주문,국내문학,<조세희> 저,9788995151204,이성과 힘,20000710.0,21,1,N,,그 외,경기도,광주시,2,62
엄마의 말뚝,2576,20140209,주문,국내문학,<박완서> 저,9788979521252,맑은소리(동반인),20100610.0,21,1,N,,그 외,경기도,광주시,2,22
달빛 조각사 43,2618,20140415,주문,국내문학,<남희성> 저,9788925766454,로크미디어,20140402.0,21,1,N,,그 외,강원도,삼척시,1,10
